22.6703, 35.3942, 879
12.8, 71.7832, 221
7.49182, 43.4312, 2
38.8999, 59.0513, 3
62.5435, 53.6538, 4
49.007, 9.82594, 5
15.3676, 29.4348, 7
16.6908, 30.7541, 7
80.5952, 11.1155, 8
27.3766, 87.5057, 543
32.4306, 13.3343, 10
33.4613, 11.9682, 10
37.5294, 94.7516, 12
11.8633, 98.9206, 13
31.8207, 67.783, 206
8.87754, 48.4268, 15
105.253, 85.8886, 16
37.6533, 70.2815, 17
47.8295, 35.1558, 18
27.01, 44.2072, 505
42.6167, 42.7031, 20
60.0131, 55.2527, 21
54.8666, 82.2979, 231
56.5555, 56.5567, 843
61.2504, 8.43125, 24
55.2155, 1.69729, 25
72.9924, 55.9128, 26
-4.60694, 39.6774, 27
72.7146, 37.7466, 28
45.3343, 61.1502, 29
37.5387, 90.6662, 30
32.4924, 95.3901, 31
71.8943, 90.5582, 32
3.23877, 6.10566, 42
55.5076, 42.0842, 573
70.2455, 13.1022, 35
8.72932, 31.1234, 304
92.0807, 44.7762, 37
0.0565402, 58.3127, 38
14.8722, 15.818, 39
51.3207, 93.0456, 546
68.8337, 5.15216, 896
7.06589, 7.83437, 857
-8.41318, 61.1775, 43
67.1958, 36.9052, 44
23.0403, 83.1912, 45
2.33447, 97.53, 468
95.8357, 54.2505, 823
54.9309, 25.9223, 840
87.6329, 31.2028, 49
70.3404, 64.5287, 437
20.3994, 30.1206, 294
92.0552, -7.88883, 52
72.2699, 36.1704, 53
48.997, 6.20268, 936
-4.03333, 35.2397, 630
52.1459, 82.6111, 22
35.6857, 19.3646, 57
64.6116, 70.1935, 589
54.8069, 65.1774, 59
40.7681, 98.8916, 60
36.8692, 83.7106, 357
65.4434, 75.5706, 62
6.84969, 91.528, 63
18.7619, 63.133, 64
77.6363, 34.5054, 717
89.8243, 49.8817, 606
85.5668, 64.4309, 67
0.573294, 87.8498, 167
88.3234, 28.586, 69
39.76, 96.7144, 12
57.9355, 27.4206, 646
83.6032, 45.8082, 72
49.5356, 1.1099, 658
69.4914, 54.1381, 74
25.4987, 96.9485, 430
28.7691, 72.7608, 76
58.2686, 7.70252, 549
64.9803, 60.7247, 78
-5.47606, 85.5442, 68
31.2191, 61.3722, 80
81.7314, 70.8313, 81
21.6393, 90.9045, 82
65.4303, 91.8423, 691
49.6317, 46.3941, 84
95.1578, 68.2752, 85
50.6098, 56.0397, 489
30.2646, 103.129, 87
69.6963, 70.3337, 88
31.0937, 87.0135, 89
19.6592, 2.47771, 90
94.3172, 50.9686, 737
68.4599, 69.9186, 92
29.122, 17.0319, 93
13.8074, 18.4191, 766
87.2319, 64.1583, 95
24.2907, -0.165704, 445
11.0718, 89.3458, 846
4.09605, 16.1312, 143
84.8166, 78.478, 99
58.5058, 82.5925, 100
15.0897, 93.0833, 557
101.133, 71.55, 102
15.2793, 42.3773, 103
34.0054, 19.1294, 104
28.6009, 23.039, 947
96.7826, 15.8011, 596
88.8323, 68.2933, 107
17.9606, 2.53406, 90
95.9509, 44.7947, 109
57.3125, 44.4097, 810
27.3579, 92.9268, 486
95.0818, 56.6579, 861
78.8877, 73.7517, 113
20.2107, 37.2098, 358
84.1495, 82.4803, 115
15.2097, 73.5716, 116
13.7025, 71.0305, 221
39.4435, 61.5783, 118
2.78095, 77.1244, 119
36.5811, 7.06273, 972
83.615, 38.1924, 121
66.1633, 77.7364, 62
82.3524, 21.2874, 306
20.7825, 67.9848, 124
47.4524, 10.5869, 125
31.7692, 97.4007, 126
16.9814, 19.0103, 479
62.8692, 16.3882, 128
75.2505, 0.572934, 776
64.907, 14.1835, 130
38.8397, 70.8345, 131
53.4327, 24.573, 48
33.1208, 14.4028, 133
64.8565, 3.58021, 134
52.2901, 28.649, 135
93.0345, 57.1216, 526
28.8131, 100.486, 856
36.6529, 58.1974, 138
21.5061, 32.6377, 139
57.8649, 12.8993, 939
71.6592, 98.6146, 639
40.1091, 12.6977, 251
7.509, 18.916, 143
26.9014, 61.0395, 144
78.5635, 2.04148, 752
70.4244, 60.8958, 937
20.9235, 80.0534, 288
34.6632, 45.0457, 148
17.9382, 64.1743, 149
46.6719, 12.9966, 150
6.30648, 36.8528, 734
30.181, 37.6011, 152
35.8016, 81.9513, 576
70.7389, 41.0225, 373
72.5036, 32.7944, 155
93.9308, 9.90503, 987
23.307, 13.8136, 204
0.566896, 70.557, 998
75.7184, 96.2643, 781
55.2637, 19.8746, 705
40.6232, 30.4348, 316
65.3384, 64.9556, 162
83.3732, 3.54721, 790
86.2117, 55.2051, 443
28.9817, 71.4222, 165
54.1431, 21.2409, 166
1.86265, 89.9753, 167
9.71011, 4.62582, 517
65.8709, 55.939, 913
73.4962, 91.868, 170
62.8148, 64.0159, 171
9.21833, 72.4887, 1
3.40311, 66.6037, 173
40.5482, 8.4601, 350
85.2486, 89.9506, 608
79.3407, 100.057, 159
91.3357, 33.8542, 177
11.222, 84.7133, 178
78.3375, 77.706, 179
-4.75697, 80.5253, 180
78.431, 26.2146, 181
23.9556, 76.9397, 323
62.9141, 1.49875, 183
55.0747, 79.4103, 184
23.9358, 72.2154, 185
18.3808, 16.647, 764
82.4237, 86.1989, 393
43.7062, 73.2521, 188
34.0309, 74.9691, 189
30.9681, 32.0662, 775
103.99, 73.3809, 102
84.6225, 64.1301, 67
86.1536, 31.5113, 193
24.4147, 9.23866, 157
3.07302, 6.91577, 42
94.7436, 84.6826, 196
31.2164, 52.3849, 197
74.2666, 23.9402, 198
41.159, 34.6787, 555
3.20195, 39.3723, 208
94.7843, 34.461, 934
21.369, 69.3919, 202
44.5216, 11.8335, 203
23.7547, 15.8073, 204
82.5043, 62.8872, 205
30.1689, 68.4543, 206
44.4094, 43.7762, 356
3.80283, 40.5921, 960
17.5339, 73.8292, 209
70.7144, 56.0917, 267
51.793, 98.4425, 211
28.9738, 50.8411, 421
95.1323, 87.652, 196
55.2941, 68.2102, 889
23.8357, 64.8023, 215
84.2971, 6.20483, 216
86.6948, 11.1196, 217
3.97339, 76.9889, 119
78.04, 77.9778, 179
18.3619, 98.394, 220
16.2519, 72.2357, 209
43.5945, 84.0278, 222
82.69, 93.0665, 743
29.2538, 32.9661, 224
62.1248, 90.5276, 225
80.5161, 79.0831, 537
32.1273, 50.4428, 227
40.8818, 21.3942, 228
51.8207, 106.161, 229
92.4314, 45.9038, 37
54.8961, 82.2433, 231
72.5255, 50.5429, 232
2.40813, 102.085, 46
80.4535, 64.1597, 205
46.4679, 89.486, 235
49.1456, 49.2732, 298
48.5397, 68.2267, 399
62.4983, 87.653, 643
101.152, 90.6875, 991
38.2084, 17.475, 240
51.2673, 4.34529, 241
78.7095, 92.7964, 242
15.4835, 76.5605, 243
86.7273, 27.7203, 244
41.1218, 40.8862, 245
2.25817, 8.45839, 195
95.5953, 30.9102, 318
87.0219, 48.1289, 248
54.8951, -0.867322, 25
53.5637, 46.7241, 250
39.0572, 10.1712, 251
34.6709, 4.24687, 837
81.1447, 60.569, 769
60.0834, 24.6544, 254
59.2946, 87.6213, 255
52.3065, 39.5329, 256
78.8996, 8.40405, 703
74.6958, 7.03817, 258
83.6693, 84.992, 259
58.6155, 84.8846, 260
46.948, 77.1572, 414
64.5829, -1.76864, 183
7.61303, 42.2384, 2
7.30099, 94.3286, 954
89.2342, 39.6086, 265
19.7936, 100.553, 220
69.7475, 54.8278, 267
68.2401, 64.0452, 595
96.2763, 24.9262, 269
